data_point;region;vac_interval_group;vaccine;ppv_18_59;ppv_60;ppv_total
2021.11_01-07-2022;Республика Тыва;45_75_days;SputnikLite;0.030189300598448803;0.02149671264664174;0.028887279748974173
2021.11_01-07-2022;Республика Тыва;45_75_days;SputnikV;0.0122869374638035;0.017339177517081347;0.013043688148684528
2021.11_01-07-2022;Республика Тыва;75_90_days;AllVaccines;0.059816490841575726;0.029134974861415495;0.055220854453294714
2021.11_01-07-2022;Республика Тыва;75_90_days;CoviVac;0.00022143741270255846;3.222895449271625e-05;0.00019309678976587013
2021.11_01-07-2022;Республика Тыва;75_90_days;EpiVacCorona;0.000158980706555683;0.00016114477246358127;0.00015930485155684287
2021.11_01-07-2022;Республика Тыва;75_90_days;SputnikLite;0.030745733071393694;0.010538868119118215;0.027719044170890658
2021.11_01-07-2022;Республика Тыва;75_90_days;SputnikV;0.028690339650923793;0.018402733015340983;0.02714940864108134
2021.11_01-07-2022;Республика Тыва;90_105_days;AllVaccines;0.06255323014728427;0.03139100167590563;0.05788559015206372
2021.11_01-07-2022;Республика Тыва;90_105_days;CoviVac;0.0010901534163818263;0.00035451849941987883;0.000979966208061791
2021.11_01-07-2022;Республика Тыва;90_105_days;EpiVacCorona;0.0001305912946707396;0.00016114477246358127;0.0001351677528361091
2021.11_01-07-2022;Республика Тыва;90_105_days;SputnikLite;0.024886158458341377;0.005801211808688926;0.022027516292541637
2021.11_01-07-2022;Республика Тыва;90_105_days;SputnikV;0.036446326977890325;0.025074126595333247;0.03474293989862418
2021.11_01-07-2022;Республика Хакасия;105_165_days;AllVaccines;0.139068552939037;0.11416347268027453;0.13214610446722114
2021.11_01-07-2022;Республика Хакасия;105_165_days;CoviVac;0.004621893432244827;0.0029146982797040736;0.004147372958831006
2021.11_01-07-2022;Республика Хакасия;105_165_days;EpiVacCorona;0.0012077999169637556;0.0013815848114805242;0.0012561039964918278
2021.11_01-07-2022;Республика Хакасия;105_165_days;SputnikLite;3.4312497641015787e-06;8.913450396648543e-06;4.955045351052575e-06
2021.11_01-07-2022;Республика Хакасия;105_165_days;SputnikV;0.1332354283400643;0.10985827613869328;0.12673767246654724
2021.11_01-07-2022;Республика Хакасия;165_195_days;AllVaccines;0.034020841411067156;0.0669845797308138;0.0431832202344232
2021.11_01-07-2022;Республика Хакасия;165_195_days;EpiVacCorona;0.0007377186992818394;0.0006328549781620466;0.0007085714852005183
2021.11_01-07-2022;Республика Хакасия;165_195_days;SputnikV;0.033283122711785317;0.06635172475265175;0.04247464874922268
2021.11_01-07-2022;Республика Хакасия;21_45_days;AllVaccines;0.02841074804676107;0.03718691505481772;0.030850112355653336
2021.11_01-07-2022;Республика Хакасия;21_45_days;CoviVac;0.00036028122523066577;0.0004367590694357786;0.0003815384920310483
2021.11_01-07-2022;Республика Хакасия;21_45_days;EpiVacCorona;7.205624504613315e-05;5.348070237989126e-05;6.689311223920977e-05
2021.11_01-07-2022;Республика Хакасия;21_45_days;SputnikLite;0.01984291738579943;0.02800606114626972;0.02211188987907212
2021.11_01-07-2022;Республика Хакасия;21_45_days;SputnikV;0.008135493190684844;0.00869061413673233;0.00828979087231096
2021.11_01-07-2022;Республика Хакасия;45_75_days;AllVaccines;0.0443420407014847;0.039834209822622334;0.043089074372753194
2021.11_01-07-2022;Республика Хакасия;45_75_days;CoviVac;0.0008543811912612931;0.000721989482128532;0.000817582482923675
2021.11_01-07-2022;Республика Хакасия;45_75_days;EpiVacCorona;0.0005181187143793384;0.0005704608253855068;0.0005326673752381519
2021.11_01-07-2022;Республика Хакасия;45_75_days;SputnikLite;0.014249980270313857;0.016418575630626615;0.014852748439780095
2021.11_01-07-2022;Республика Хакасия;45_75_days;SputnikV;0.028719560525530215;0.022123183884481683;0.026886076074811274
2021.11_01-07-2022;Республика Хакасия;75_90_days;AllVaccines;0.06528295801179664;0.02838042606292896;0.055025778623438854
2021.11_01-07-2022;Республика Хакасия;75_90_days;CoviVac;0.00019558123655379;6.23941527765398e-05;0.0001585614512336824
2021.11_01-07-2022;Республика Хакасия;75_90_days;EpiVacCorona;0.0009435936851279342;0.0005169801230056155;0.0008250150509502538
2021.11_01-07-2022;Республика Хакасия;75_90_days;SputnikLite;0.012596117884016895;0.00434085034316784;0.010301539284838304
2021.11_01-07-2022;Республика Хакасия;75_90_days;SputnikV;0.05154766520609802;0.023460201443978965;0.04374066283641661
2021.11_01-07-2022;Республика Хакасия;90_105_days;AllVaccines;0.07571738854442954;0.03805151974329263;0.06524803718266031
2021.11_01-07-2022;Республика Хакасия;90_105_days;CoviVac;0.0012798561620098888;0.0007665567341117747;0.001137182908066566
2021.11_01-07-2022;Республика Хакасия;90_105_days;EpiVacCorona;0.00040831872192808786;0.0002763169622961048;0.00037162840132894315
2021.11_01-07-2022;Республика Хакасия;90_105_days;SputnikLite;0.0029714622957119673;0.001167662001960959;0.002470090107499709
2021.11_01-07-2022;Республика Хакасия;90_105_days;SputnikV;0.0710577513647796;0.03584098404492379;0.0612691357657651
2021.11_01-07-2022;Ростовская область;105_165_days;AllVaccines;0.1502638155833209;0.11315984430672986;0.13908942542372382
2021.11_01-07-2022;Ростовская область;105_165_days;CoviVac;0.003065531165881597;0.0015502690922204322;0.0026091883803908028
2021.11_01-07-2022;Ростовская область;105_165_days;EpiVacCorona;0.015423941971551667;0.018678684681930253;0.016404154160801085
2021.11_01-07-2022;Ростовская область;105_165_days;SputnikLite;0.0013353367607821475;0.0005389683948933235;0.0010954990688848162
2021.11_01-07-2022;Ростовская область;105_165_days;SputnikV;0.13043900568510547;0.09239192213768585;0.11898058381364711
2021.11_01-07-2022;Ростовская область;165_195_days;AllVaccines;0.03578297103560814;0.06661747355135095;0.045069221257167814
2021.11_01-07-2022;Ростовская область;165_195_days;CoviVac;2.956153486867499e-06;8.819482825527111e-06;4.721978745193173e-06
2021.11_01-07-2022;Ростовская область;165_195_days;EpiVacCorona;0.001528331352710497;0.0029378677234366975;0.0019528333348089518
2021.11_01-07-2022;Ростовская область;165_195_days;SputnikLite;4.434230230301249e-05;0.00011759310434036148;6.6402826104279e-05
2021.11_01-07-2022;Ростовская область;165_195_days;SputnikV;0.03420734122710776;0.06355319324074836;0.04304526311750939
2021.11_01-07-2022;Ростовская область;21_45_days;AllVaccines;0.02741578974485017;0.031860871678484774;0.02875448956885383
2021.11_01-07-2022;Ростовская область;21_45_days;CoviVac;0.0003285553446832735;0.0003037821862126005;0.0003210945546731358
2021.11_01-07-2022;Ростовская область;21_45_days;EpiVacCorona;0.00032306534535051954;0.00037139822120830834;0.00033762148028131187
2021.11_01-07-2022;Ростовская область;21_45_days;SputnikLite;0.012169216982510552;0.018031922608058262;0.013934854400736628
2021.11_01-07-2022;Ростовская область;21_45_days;SputnikV;0.014594952072305826;0.013153768663005602;0.014160919133162753
2021.11_01-07-2022;Ростовская область;45_75_days;AllVaccines;0.06849196475251505;0.05009172262138548;0.06295046939419964
2021.11_01-07-2022;Ростовская область;45_75_days;CoviVac;0.00047509609610370523;0.00029692258845941274;0.0004214366030084907
2021.11_01-07-2022;Ростовская область;45_75_days;EpiVacCorona;0.0010827967914754668;0.000952504145156928;0.0010435573026876912
2021.11_01-07-2022;Ростовская область;45_75_days;SputnikLite;0.010712677928766836;0.013876966254698824;0.011665648489999734
2021.11_01-07-2022;Ростовская область;45_75_days;SputnikV;0.056221393936169047;0.034965329633070315;0.04981982699850372
2021.11_01-07-2022;Ростовская область;75_90_days;AllVaccines;0.07212127661910638;0.032374361567437684;0.060150926245643235
2021.11_01-07-2022;Ростовская область;75_90_days;CoviVac;0.0007685999065855498;0.000320441209327485;0.0006336305228706089
2021.11_01-07-2022;Ростовская область;75_90_days;EpiVacCorona;0.0017166805605880549;0.0011592720202887304;0.0015488090284233608
2021.11_01-07-2022;Ростовская область;75_90_days;SputnikLite;0.008870149691166422;0.0042598102047295945;0.007481680198087009
2021.11_01-07-2022;Ростовская область;75_90_days;SputnikV;0.060765846460766354;0.026634838133091875;0.050486806496262256
2021.11_01-07-2022;Ростовская область;90_105_days;AllVaccines;0.09341698403085887;0.03397950744168362;0.07551654020617339
2021.11_01-07-2022;Ростовская область;90_105_days;CoviVac;0.0009362560400550351;0.0003811976465700051;0.0007690922881233381
2021.11_01-07-2022;Ростовская область;90_105_days;EpiVacCorona;0.0003534714955011567;0.0001910887945530874;0.0003045676290649597
2021.11_01-07-2022;Ростовская область;90_105_days;SputnikLite;0.008914914301110416;0.002845753125036748;0.007087099849191804
2021.11_01-07-2022;Ростовская область;90_105_days;SputnikV;0.08321234219419225;0.03056146787552378;0.06735578043979329
2021.11_01-07-2022;Рязанская область;105_165_days;AllVaccines;0.10158290482761835;0.08303851744668424;0.09538838799222658
2021.11_01-07-2022;Рязанская область;105_165_days;CoviVac;0.001280107069553594;0.0005243629653721317;0.0010276603599139293
2021.11_01-07-2022;Рязанская область;105_165_days;EpiVacCorona;0.0017412119567660068;0.004593154076424243;0.0026938669628811737
2021.11_01-07-2022;Рязанская область;105_165_days;SputnikLite;0.00011985397790358746;0.0001692564002150552;0.00013635622898534338
2021.11_01-07-2022;Рязанская область;105_165_days;SputnikV;0.09844173182339516;0.0777517440046728;0.09153050444044614
2021.11_01-07-2022;Рязанская область;165_195_days;AllVaccines;0.02221626651529553;0.05283122813771497;0.032442805213464015
2021.11_01-07-2022;Рязанская область;165_195_days;EpiVacCorona;1.6646385819942702e-05;1.3275011781572956e-05;1.5520221185323635e-05
2021.11_01-07-2022;Рязанская область;165_195_days;SputnikLite;3.3292771639885407e-06;3.318752945393239e-06;3.3257616825693503e-06
2021.11_01-07-2022;Рязанская область;165_195_days;SputnikV;0.0221962908523116;0.05281463437298801;0.03242395923059612
2021.11_01-07-2022;Рязанская область;21_45_days;AllVaccines;0.03665867085267782;0.03713352670600495;0.03681729041327023
2021.11_01-07-2022;Рязанская область;21_45_days;CoviVac;0.00016646385819942702;7.63313177440445e-05;0.00013635622898534338
2021.11_01-07-2022;Рязанская область;21_45_days;EpiVacCorona;0.00023804331722518065;0.00023895021206831322;0.00023834625391747012
2021.11_01-07-2022;Рязанская область;21_45_days;SputnikLite;0.024600028964711328;0.028667387942306798;0.025958678519681304
2021.11_01-07-2022;Рязанская область;21_45_days;SputnikV;0.011654134712541887;0.008150857233885795;0.010483909410686115
2021.11_01-07-2022;Рязанская область;45_75_days;AllVaccines;0.047314022416023144;0.04643930996488759;0.04702183584262052
2021.11_01-07-2022;Рязанская область;45_75_days;CoviVac;0.0007657337477173644;0.0003152815298123577;0.0006152659112753299
2021.11_01-07-2022;Рязанская область;45_75_days;EpiVacCorona;0.000449452417138453;0.0004082066122833684;0.0004356747804165849
2021.11_01-07-2022;Рязанская область;45_75_days;SputnikLite;0.013461932212587664;0.024399471654531095;0.017115478205729402
2021.11_01-07-2022;Рязанская область;45_75_days;SputnikV;0.03263690403857966;0.021316350168260775;0.02885541694519921
2021.11_01-07-2022;Рязанская область;75_90_days;AllVaccines;0.03682347007229525;0.022311976051878745;0.03197608999067678
2021.11_01-07-2022;Рязанская область;75_90_days;CoviVac;0.00014981747237948433;4.314378829011211e-05;0.00011418448443488103
2021.11_01-07-2022;Рязанская область;75_90_days;EpiVacCorona;0.0013100705640294906;0.0010155384012903311;0.0012116858396827668
2021.11_01-07-2022;Рязанская область;75_90_days;SputnikLite;0.006485431915449677;0.0067934872792199605;0.006588333893169884
2021.11_01-07-2022;Рязанская область;75_90_days;SputnikV;0.0288781501204366;0.014459806583078343;0.02406188577338925
